Well;WellName;WellType;Replicate;ThresholddRn;CtdRn;Quantitycopies;RSqdRn;SlopedRn;MONISprojectno;AssayID;speciesabbr;season;qpcrrundate
B5;smpl01;Unknown;1;0.0302;35.47;3.875e+001;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
B6;smpl01;Unknown;1;0.0302;35.83;2.966e+001;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
C4;smpl02;Unknown;2;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
C5;smpl02;Unknown;2;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
C6;smpl02;Unknown;2;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
D4;smpl03;Unknown;3;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
D5;smpl03;Unknown;3;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
D6;smpl03;Unknown;3;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
E4;smpl04;Unknown;4;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
E5;smpl04;Unknown;4;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
E6;smpl04;Unknown;4;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
F4;smpl05;Unknown;5;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
F5;smpl05;Unknown;5;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
F6;smpl05;Unknown;5;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
G4;smpl06;Unknown;6;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
G5;smpl06;Unknown;6;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
G6;smpl06;Unknown;6;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
B7;smpl07;Unknown;7;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
B8;smpl07;Unknown;7;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
B9;smpl07;Unknown;7;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
C7;smpl08;Unknown;8;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
C8;smpl08;Unknown;8;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
C9;smpl08;Unknown;8;0.0302;39.39;2.09;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
D7;smpl09;Unknown;9;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
D8;smpl09;Unknown;9;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
D9;smpl09;Unknown;9;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
E7;smpl10;Unknown;10;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
E8;smpl10;Unknown;10;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
E9;smpl10;Unknown;10;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
F7;smpl11;Unknown;11;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
F8;smpl11;Unknown;11;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
F9;smpl11;Unknown;11;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
G7;smpl12;Unknown;12;0.0302;39.41;2.06;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
G8;smpl12;Unknown;12;0.0302;38.67;3.56;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
G9;smpl12;Unknown;12;0.0302;33.43;1.770e+002;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
B10;smpl13;Unknown;13;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
B11;smpl13;Unknown;13;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
B12;smpl13;Unknown;13;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
C10;smpl14;Unknown;14;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
C11;smpl14;Unknown;14;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
C12;smpl14;Unknown;14;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
D10;smpl15;Unknown;15;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
D11;smpl15;Unknown;15;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
D12;smpl15;Unknown;15;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
E10;smpl16;Unknown;16;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
E11;smpl16;Unknown;16;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
E12;smpl16;Unknown;16;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
B1;std5e5;Standard;17;0.0302;23.53;5.00e+005;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
B2;std5e5;Standard;17;0.0302;23.16;5.00e+005;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
B3;std5e5;Standard;17;0.0302;22.95;5.00e+005;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
C1;std5e4;Standard;18;0.0302;26.14;5.00e+004;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
C2;std5e4;Standard;18;0.0302;26.11;5.00e+004;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
C3;std5e4;Standard;18;0.0302;25.58;5.00e+004;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
D1;std5e3;Standard;19;0.0302;28.91;5.00e+003;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
D2;std5e3;Standard;19;0.0302;28.91;5.00e+003;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
D3;std5e3;Standard;19;0.0302;28.16;5.00e+003;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
E1;std5e2;Standard;20;0.0302;30.86;5.00e+002;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
E2;std5e2;Standard;20;0.0302;30.70;5.00e+002;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
E3;std5e2;Standard;20;0.0302;30.34;5.00e+002;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
F1;std5e1;Standard;21;0.0302;38.66;5.00e+001;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
F2;std5e1;Standard;21;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
F3;std5e1;Standard;21;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
G1;std5e0;Standard;22;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
G2;std5e0;Standard;22;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
G3;std5e0;Standard;22;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
H1;ntc;NTC;23;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
H2;ntc;NTC;23;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
H3;ntc;NTC;23;0.0302;NoCt;NoCt;0.908;-3.088;MONIS3;AssID14;Cragig;efteraar;qpcrrundate20180515
B4;smpl01;Unknown;1;0.0347;35.84;3.721e+001;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
B5;smpl01;Unknown;1;0.0347;35.48;4.808e+001;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
B6;smpl01;Unknown;1;0.0347;37.76;9.40;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
C4;smpl02;Unknown;2;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
C5;smpl02;Unknown;2;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
C6;smpl02;Unknown;2;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
D4;smpl03;Unknown;3;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
D5;smpl03;Unknown;3;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
D6;smpl03;Unknown;3;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
E4;smpl04;Unknown;4;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
E5;smpl04;Unknown;4;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
E6;smpl04;Unknown;4;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
F4;smpl05;Unknown;5;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
F5;smpl05;Unknown;5;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
F6;smpl05;Unknown;5;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
G4;smpl06;Unknown;6;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
G5;smpl06;Unknown;6;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
G6;smpl06;Unknown;6;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
B7;smpl07;Unknown;7;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
B8;smpl07;Unknown;7;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
B9;smpl07;Unknown;7;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
C7;smpl08;Unknown;8;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
C8;smpl08;Unknown;8;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
C9;smpl08;Unknown;8;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
D7;smpl09;Unknown;9;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
D8;smpl09;Unknown;9;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
D9;smpl09;Unknown;9;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
E7;smpl10;Unknown;10;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
E8;smpl10;Unknown;10;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
E9;smpl10;Unknown;10;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
F7;smpl11;Unknown;11;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
F8;smpl11;Unknown;11;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
F9;smpl11;Unknown;11;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
G7;smpl12;Unknown;12;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
G8;smpl12;Unknown;12;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
G9;smpl12;Unknown;12;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
B10;smpl13;Unknown;13;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
B11;smpl13;Unknown;13;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
B12;smpl13;Unknown;13;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
C10;smpl14;Unknown;14;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
C11;smpl14;Unknown;14;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
C12;smpl14;Unknown;14;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
D10;smpl15;Unknown;15;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
D11;smpl15;Unknown;15;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
D12;smpl15;Unknown;15;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
E10;smpl16;Unknown;16;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
E11;smpl16;Unknown;16;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
E12;smpl16;Unknown;16;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
B1;std5e5;Standard;17;0.0347;23.18;5.00e+005;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
B2;std5e5;Standard;17;0.0347;23.57;5.00e+005;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
B3;std5e5;Standard;17;0.0347;23.67;5.00e+005;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
C1;std5e4;Standard;18;0.0347;25.65;5.00e+004;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
C2;std5e4;Standard;18;0.0347;25.74;5.00e+004;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
C3;std5e4;Standard;18;0.0347;24.53;5.00e+004;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
D1;std5e3;Standard;19;0.0347;28.59;5.00e+003;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
D2;std5e3;Standard;19;0.0347;28.53;5.00e+003;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
D3;std5e3;Standard;19;0.0347;28.69;5.00e+003;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
E1;std5e2;Standard;20;0.0347;30.61;5.00e+002;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
E2;std5e2;Standard;20;0.0347;30.83;5.00e+002;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
E3;std5e2;Standard;20;0.0347;30.84;5.00e+002;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
F1;std5e1;Standard;21;0.0347;37.23;5.00e+001;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
F2;std5e1;Standard;21;0.0347;37.28;5.00e+001;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
F3;std5e1;Standard;21;0.0347;35.96;5.00e+001;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
G1;std5e0;Standard;22;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
G2;std5e0;Standard;22;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
G3;std5e0;Standard;22;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
H1;ntc;NTC;23;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
H2;ntc;NTC;23;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
H3;ntc;NTC;23;0.0347;NoCt;NoCt;0.945;-3.215;MONIS3;AssID14;Cragig;foraar;qpcrrundate20180515
B4;smpl01;Unknown;1;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
B5;smpl01;Unknown;1;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
B6;smpl01;Unknown;1;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
C4;smpl02;Unknown;2;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
C5;smpl02;Unknown;2;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
C6;smpl02;Unknown;2;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
D4;smpl03;Unknown;3;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
D5;smpl03;Unknown;3;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
D6;smpl03;Unknown;3;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
E4;smpl04;Unknown;4;0.0266;32.81;1.310e+002;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
E5;smpl04;Unknown;4;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
E6;smpl04;Unknown;4;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
F4;smpl05;Unknown;5;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
F5;smpl05;Unknown;5;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
F6;smpl05;Unknown;5;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
G4;smpl06;Unknown;6;0.0266;29.49;1.382e+003;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
G5;smpl06;Unknown;6;0.0266;29.55;1.325e+003;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
G6;smpl06;Unknown;6;0.0266;29.98;9.722e+002;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
B7;smpl07;Unknown;7;0.0266;27.16;7.178e+003;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
B8;smpl07;Unknown;7;0.0266;27.39;6.106e+003;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
B9;smpl07;Unknown;7;0.0266;27.66;5.062e+003;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
C7;smpl08;Unknown;8;0.0266;28.74;2.347e+003;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
C8;smpl08;Unknown;8;0.0266;29.24;1.647e+003;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
C9;smpl08;Unknown;8;0.0266;28.86;2.150e+003;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
D7;smpl09;Unknown;9;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
D8;smpl09;Unknown;9;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
D9;smpl09;Unknown;9;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
E7;smpl10;Unknown;10;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
E8;smpl10;Unknown;10;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
E9;smpl10;Unknown;10;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
F7;smpl11;Unknown;11;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
F8;smpl11;Unknown;11;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
F9;smpl11;Unknown;11;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
G7;smpl12;Unknown;12;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
G8;smpl12;Unknown;12;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
G9;smpl12;Unknown;12;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
B10;smpl13;Unknown;13;0.0266;31.79;2.691e+002;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
B11;smpl13;Unknown;13;0.0266;32.00;2.329e+002;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
B12;smpl13;Unknown;13;0.0266;32.49;1.648e+002;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
C10;smpl14;Unknown;14;0.0266;38.43;2.43;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
C11;smpl14;Unknown;14;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
C12;smpl14;Unknown;14;0.0266;38.33;2.61;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
D10;smpl15;Unknown;15;0.0266;27.67;5.030e+003;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
D11;smpl15;Unknown;15;0.0266;27.93;4.174e+003;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
D12;smpl15;Unknown;15;0.0266;28.45;2.890e+003;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
E10;smpl16;Unknown;16;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
E11;smpl16;Unknown;16;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
E12;smpl16;Unknown;16;0.0266;NoCt;NoCt;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
B1;std5e5;Standard;17;0.0266;22.05;5.00e+005;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
B2;std5e5;Standard;17;0.0266;21.11;5.00e+005;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
B3;std5e5;Standard;17;0.0266;21.65;5.00e+005;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
C1;std5e4;Standard;18;0.0266;24.12;5.00e+004;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
C2;std5e4;Standard;18;0.0266;23.59;5.00e+004;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
C3;std5e4;Standard;18;0.0266;23.51;5.00e+004;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
D1;std5e3;Standard;19;0.0266;27.92;5.00e+003;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
D2;std5e3;Standard;19;0.0266;27.88;5.00e+003;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
D3;std5e3;Standard;19;0.0266;27.51;5.00e+003;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
E1;std5e2;Standard;20;0.0266;30.70;5.00e+002;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
E2;std5e2;Standard;20;0.0266;31.48;5.00e+002;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
E3;std5e2;Standard;20;0.0266;31.07;5.00e+002;0.981;-3.247;MONIS3;AssID15;Myaare;efteraar;qpcrrundate20180515
